,0
21579,577909743
21580,572027199
21581,571925557
21582,563213255
21583,557278935
21584,557130924
21585,555879466
21586,538733689
21587,536313358
21588,529102788
21589,526284140
21590,525862155
21591,525123640
21592,520321590
21593,519491463
21594,519087288
21595,513961599
21596,507506347
21597,503848043
21598,501249618
21599,500234515
21600,100000415695125
21601,100000129835700
21602,100002976482043
21603,1798433633
21604,100007221666449
21605,100004756355167
21606,100000271434491
21607,100000179020646
21608,1837518631
21609,100001085569952
21610,100010534216806
21611,100003003637494
21612,100010838087128
21613,580356316
21614,100003531497724
21615,100007997208502
21616,100002468884347
21617,100001209740011
21618,100000590923146
21619,100001262305850
21620,100000337620913
21621,100000292006890
21622,100000142993564
21623,100002572294154
21624,100007911372240
21625,1663686911
21626,100015093045310
21627,1404696616
21628,1346147490
21629,100000140694377
21630,100001636035995
21631,1561212592
21632,100037068403401
21633,100036935301011
21634,100036872764405
21635,100036592963792
21636,100036072193708
21637,100034518690565
21638,100034275253561
21639,100033589039742
21640,100029544458516
21641,100029042056706
21642,100028981059535
21643,100027952235727
21644,100026849076158
21645,100025683293933
21646,100025524399826
21647,100025437092225
21648,100025406355198
21649,100025254885574
21650,100025148642988
21651,100024810741742
21652,100024451180962
21653,100024447040840
21654,100023906677129
21655,100023607542408
21656,100023231191705
21657,100022945598973
21658,100022693357536
21659,100022476700359
21660,100022111631829
21661,100022033143159
21662,100021953048915
21663,100021401646488
21664,100020833112322
21665,100020650882807
21666,100018037846842
21667,100016431275848
21668,100015908926514
21669,100015810301167
21670,100015466080986
21671,100014218154084
21672,100013784237005
21673,100012488894844
21674,100012303157288
21675,100012204078876
21676,100012182257966
21677,100012151086972
21678,100011897101269
21679,100011818217155
21680,100011772334945
21681,100011722069432
21682,100011704355447
21683,100011502456996
21684,100011360974062
21685,100010909742893
21686,100010760375375
21687,100010716574160
21688,100010672007244
21689,100010572720924
21690,100010536970252
21691,100010512255976
21692,100010428195544
21693,100010034971599
21694,100009982685100
21695,100009654129978
21696,100009429032461
21697,100009295195138
21698,100009260336540
21699,100009237269682
21700,100009218987074
21701,100009181692318
21702,100009173477191
21703,100009168711768
21704,100009161207960
21705,100008930498475
21706,100008886998176
21707,100008832678340
21708,100008698452215
21709,100008459680953
21710,100008382679200
21711,100008344414109
21712,100008338604381
21713,100008334070116
21714,100008307699526
21715,100008278243929
21716,100008262795069
21717,100008222507293
21718,100008188839615
21719,100008165625519
21720,100008143411740
21721,100008126586787
21722,100008034332878
21723,100008024520821
21724,100007964705085
21725,100007959643923
21726,100007939660422
21727,100007865104448
21728,100007847586833
21729,100007835730854
21730,100007829289339
21731,100007828336023
21732,100007797969707
21733,100007781285407
21734,100007764736839
21735,100007720268645
21736,100007704668905
21737,100007621302348
21738,100007591927923
21739,100007351934952
21740,100007222230688
21741,100007204005109
21742,100007084056556
21743,100006899293512
21744,100006787292241
21745,100006767505093
21746,100006735374469
21747,100006624042968
21748,100006551503280
21749,100006487546080
21750,100006460289703
21751,100006451367060
21752,100006393033357
21753,100006385096955
21754,100006357154202
21755,100006313951981
21756,100006308532189
21757,100006269880879
21758,100006264128041
21759,100006183136381
21760,100006131569308
21761,100006063870730
21762,100006015846742
21763,100006008384269
21764,100005902204745
21765,100005732953392
21766,100005725691619
21767,100005695860620
21768,100005660920171
21769,100005603314521
21770,100005542598307
21771,100005538485964
21772,100005499254788
21773,100005387988504
21774,100005272995145
21775,100005206359668
21776,100005185244627
21777,100005080235648
21778,100004999654478
21779,100004905794037
21780,100004872397422
21781,100004738483433
21782,100004675080633
21783,100004672541228
21784,100004584913187
21785,100004528894161
21786,100004516000574
21787,100004487169376
21788,100004475349780
21789,100004417861028
21790,100004354024455
21791,100004342660360
21792,100004341523384
21793,100004313564520
21794,100004259887834
21795,100004241231599
21796,100004213299897
21797,100004209541449
21798,100004185905365
21799,100004119433059
21800,100004088541853
21801,100004079554501
21802,100004073719988
21803,100004070074891
21804,100004067000263
21805,100004055133858
21806,100004038712208
21807,100004000525173
21808,100003995043880
21809,100003908057044
21810,100003901822445
21811,100003865363594
21812,100003842974559
21813,100003812680440
21814,100003762071179
21815,100003705559012
21816,100003669057109
21817,100003616149454
21818,100003552697047
21819,100003538415564
21820,100003533881669
21821,100003528546052
21822,100003515323923
21823,100003440667438
21824,100003403125416
21825,100003361952559
21826,100003256927820
21827,100003256462497
21828,100003185733283
21829,100003171825110
21830,100003169647613
21831,100003165858679
21832,100003127781799
21833,100003113036041
21834,100003087941409
21835,100003066068884
21836,100003056651123
21837,100003040599980
21838,100002935186764
21839,100002903137039
21840,100002890124842
21841,100002884243219
21842,100002876088427
21843,100002845715238
21844,100002829803317
21845,100002731436306
21846,100002717903112
21847,100002690598399
21848,100002673152603
21849,100002664164794
21850,100002662324367
21851,100002611075489
21852,100002580575963
21853,100002571468405
21854,100002521368213
21855,100002509721518
21856,100002500720887
21857,100002465917902
21858,100002447233571
21859,100002442367540
21860,100002441809526
21861,100002436422550
21862,100002419726769
21863,100002411936084
21864,100002395425540
21865,100002394968783
21866,100002379086592
21867,100002305782238
21868,100002280091834
21869,100002253764892
21870,100002245969126
21871,100002227826524
21872,100002200931096
21873,100002187682766
21874,100002175370568
21875,100002163035846
21876,100002144533234
21877,100002141826198
21878,100002120826934
21879,100002090356470
21880,100002025266230
21881,100002012343596
21882,100002011932150
21883,100002009302274
21884,100002000063778
21885,100001982898105
21886,100001980693897
21887,100001977151547
21888,100001958068741
21889,100001954009308
21890,100001945519522
21891,100001931948950
21892,100001922376832
21893,100001905303608
21894,100001891138351
21895,100001885014798
21896,100001884668062
21897,100001858761145
21898,100001846980065
21899,100001838088908
21900,100001824988896
21901,100001807266026
21902,100001792933370
21903,100001779714611
21904,100001777958147
21905,100001756703958
21906,100001754188952
21907,100001748487371
21908,100001742256441
21909,100001730715328
21910,100001722473250
21911,100001715110861
21912,100001674080140
21913,100001654620496
21914,100001654356399
21915,100001642173429
21916,100001636977449
21917,100001631906347
21918,100001596843442
21919,100001579245558
21920,100001569233155
21921,100001567815900
21922,100001559320953
21923,100001558158689
21924,100001532303653
21925,100001520578750
21926,100001512826354
21927,100001506383433
21928,100001486385803
21929,100001481051057
21930,100001470117028
21931,100001468979023
21932,100001455473036
21933,100001443348665
21934,100001443339791
21935,100001431039510
21936,100001414591062
21937,100001410908210
21938,100001409551020
21939,100001408157057
21940,100001396335963
21941,100001381403321
21942,100001361412108
21943,100001285603053
21944,100001284428601
21945,100001280043712
21946,100001277862191
21947,100001269230488
21948,100001255653889
21949,100001253508634
21950,100001177177737
21951,100001168749324
21952,100001156241419
21953,100001145180006
21954,100001140461199
21955,100001138356669
21956,100001138053239
21957,100001133308232
21958,100001120075602
21959,100001118503022
21960,100001114055747
21961,100001111483983
21962,100001101062318
21963,100001075599159
21964,100001063366221
21965,100001037173232
21966,100001023504247
21967,100001017446800
21968,100001008416499
21969,100000996611020
21970,100000923797059
21971,100000911732601
21972,100000910652837
21973,100000893646400
21974,100000870598890
21975,100000857626062
21976,100000842610958
21977,100000839276293
21978,100000819763312
21979,100000808396418
21980,100000772288513
21981,100000753771896
21982,100000748768345
21983,100000732347270
21984,100000728674015
21985,100000691996757
21986,100000691538990
21987,100000669069342
21988,100000649747815
21989,100000642586192
21990,100000640103696
21991,100000617910328
21992,100000614907002
21993,100000612550791
21994,100000597008650
21995,100000596254889
21996,100000592692913
21997,100000591394605
21998,100000574176418
21999,100000566146012
22000,100000565991740
22001,100000561728566
22002,100000552403943
22003,100000548490624
22004,100000547347302
22005,100000546108299
22006,100000535455442
22007,100000535280329
22008,100000535182961
22009,100000528072406
22010,100000517989260
22011,100000512702076
22012,100000501451968
22013,100000501277075
22014,100000501033969
22015,100000490604589
22016,100000486604190
22017,100000479134761
22018,100000476837074
22019,100000475658658
22020,100000474453256
22021,100000469693393
22022,100000462633501
22023,100000459094295
22024,100000457751904
22025,100000454707905
22026,100000447939078
22027,100000430755324
22028,100000430383092
22029,100000427402062
22030,100000422702258
22031,100000415783976
22032,100000412814039
22033,100000408988058
22034,100000404123248
22035,100000402282011
22036,100000401033588
22037,100000397582481
22038,100000396016153
22039,100000395521210
22040,100000395379908
22041,100000394311794
22042,100000389521569
22043,100000375856407
22044,100000374870029
22045,100000374258913
22046,100000374201766
22047,100000369101774
22048,100000367454623
22049,100000365420799
22050,100000364742470
22051,100000362042473
22052,100000361855869
22053,100000361652354
22054,100000361561379
22055,100000361478467
22056,100000355992561
22057,100000355467549
22058,100000355390334
22059,100000353441687
22060,100000353097630
22061,100000351158659
22062,100000350790654
22063,100000349858156
22064,100000348087024
22065,100000348054353
22066,100000346869834
22067,100000346137878
22068,100000342146314
22069,100000342077834
22070,100000341890703
22071,100000341568054
22072,100000341184018
22073,100000341103592
22074,100000334087062
22075,100000333313359
22076,100000331960870
22077,100000330455105
22078,100000327644389
22079,100000326494073
22080,100000320047449
22081,100000319996039
22082,100000319200643
22083,100000318550478
22084,100000317435193
22085,100000316370215
22086,100000314992012
22087,100000313938213
22088,100000311975991
22089,100000311461312
22090,100000306106693
22091,100000303767309
22092,100000303190111
22093,100000302290161
22094,100000302174600
22095,100000299675105
22096,100000299104945
22097,100000297137208
22098,100000294802895
22099,100000292577572
22100,100000291961029
22101,100000291621330
22102,100000291116204
22103,100000288584690
22104,100000288502150
22105,100000287839523
22106,100000287194976
22107,100000286270018
22108,100000285884028
22109,100000285138930
22110,100000283566114
22111,100000280316216
22112,100000280097261
22113,100000279372813
22114,100000279217068
22115,100000276279176
22116,100000276172561
22117,100000275115215
22118,100000274775756
22119,100000273112294
22120,100000270862776
22121,100000269472748
22122,100000269214514
22123,100000269111215
22124,100000268307244
22125,100000266990049
22126,100000266537286
22127,100000265914532
22128,100000264965527
22129,100000264951964
22130,100000263843168
22131,100000258233033
22132,100000256424171
22133,100000254059960
22134,100000250869051
22135,100000250407798
22136,100000249022991
22137,100000247467204
22138,100000247325784
22139,100000247226405
22140,100000245688374
22141,100000245372432
22142,100000240836517
22143,100000240000274
22144,100000236594025
22145,100000236100439
22146,100000230889779
22147,100000230403983
22148,100000230072210
22149,100000229741777
22150,100000227727201
22151,100000225900772
22152,100000225304729
22153,100000225110688
22154,100000224991324
22155,100000224629266
22156,100000224335334
22157,100000224118780
22158,100000222511297
22159,100000221866439
22160,100000221122737
22161,100000220977096
22162,100000219260498
22163,100000217179895
22164,100000217121262
22165,100000215914966
22166,100000214008609
22167,100000213821727
22168,100000213478063
22169,100000212384661
22170,100000209626748
22171,100000207002032
22172,100000203775674
22173,100000203030438
22174,100000202734910
22175,100000202427215
22176,100000201974855
22177,100000201598399
22178,100000201289204
22179,100000200933204
22180,100000200904641
22181,100000200580961
22182,100000199616783
22183,100000199136865
22184,100000199116785
22185,100000197167859
22186,100000195582506
22187,100000195353049
22188,100000195333312
22189,100000193798353
22190,100000192872324
22191,100000191390863
22192,100000188059916
22193,100000184587066
22194,100000184353421
22195,100000184064921
22196,100000183054691
22197,100000182673332
22198,100000182299051
22199,100000179798030
22200,100000179044849
22201,100000178380753
22202,100000176733459
22203,100000176111344
22204,100000175594589
22205,100000173402395
22206,100000172264558
22207,100000171754601
22208,100000171632139
22209,100000170806170
22210,100000168338557
22211,100000166115209
22212,100000163701320
22213,100000162915866
22214,100000162595899
22215,100000162001260
22216,100000157864897
22217,100000155453101
22218,100000155126125
22219,100000153045512
22220,100000150236002
22221,100000149874364
22222,100000149490575
22223,100000145055979
22224,100000141712633
22225,100000137902309
22226,100000137869424
22227,100000135587369
22228,100000131767273
22229,100000130193067
22230,100000128060435
22231,100000125591063
22232,100000124579941
22233,100000124353002
22234,100000122902439
22235,100000122454608
22236,100000121852767
22237,100000120297092
22238,100000118517805
22239,100000118095159
22240,100000117076645
22241,100000115490790
22242,100000112795755
22243,100000111514898
22244,100000107533944
22245,100000107168611
22246,100000102596943
22247,100000101298043
22248,100000100046762
22249,100000095934056
22250,100000092834321
22251,100000090010811
22252,100000088494234
22253,100000072850556
22254,100000072180336
22255,100000071935207
22256,100000068937380
22257,100000066106182
22258,100000061703249
22259,100000061028864
22260,100000059938307
22261,100000056611296
22262,100000053068278
22263,100000049258094
22264,100000048736064
22265,100000047973362
22266,100000046972066
22267,100000045533924
22268,100000045503306
22269,100000043123442
22270,100000040661986
22271,100000040427717
22272,100000034458958
22273,100000029849390
22274,100000029520714
22275,100000027954348
22276,100000025621928
22277,100000020590861
22278,1851158873
22279,1849590777
22280,1840114110
22281,1837880207
22282,1836406088
22283,1833656022
22284,1831805113
22285,1827678174
22286,1826634984
22287,1826622820
22288,1817205885
22289,1812968769
22290,1803181389
22291,1800144198
22292,1799576975
22293,1797361090
22294,1783878738
22295,1781834601
22296,1759978783
22297,1746294291
22298,1740707502
22299,1734805427
22300,1718843325
22301,1704974194
22302,1682966727
22303,1677665332
22304,1675671631
22305,1670901594
22306,1654497605
22307,1619492622
22308,1619180297
22309,1616272655
22310,1592254230
22311,1567729364
22312,1559543443
22313,1544836396
22314,1538620930
22315,1535031011
22316,1515676714
22317,1502536234
22318,1483377279
22319,1481212517
22320,1472225812
22321,1469535051
22322,1460524902
22323,1440563101
22324,1425504940
22325,1425247712
22326,1423579148
22327,1412122148
22328,1411491539
22329,1379886162
22330,1379657976
22331,1357448648
22332,1353823513
22333,1338852416
22334,1332305494
22335,1311101469
22336,1303372888
22337,1270976834
22338,1260594635
22339,1250235473
22340,1249243346
22341,1241109560
22342,1226191385
22343,1213611596
22344,1208685413
22345,1201225719
22346,1175602834
22347,1175095082
22348,1166854782
22349,1165075099
22350,1164632955
22351,1151675944
22352,1150102268
22353,1132153131
22354,1124928759
22355,1124603155
22356,1118046617
22357,1080319191
22358,1074500187
22359,1037472358
22360,1033116213
22361,1025408425
22362,1024699595
22363,1005974447
22364,896235304
22365,855500611
22366,836878848
22367,829332301
22368,785607784
22369,760682450
22370,753288819
22371,749164310
22372,748721398
22373,747704360
22374,734000686
22375,725383767
22376,712076441
22377,711911436
22378,709316111
22379,703673217
22380,702923324
22381,702623839
22382,702041804
22383,699854138
22384,695810748
22385,687584575
22386,683344930
22387,682898418
22388,679255059
22389,657796181
22390,650919278
22391,644528249
22392,627083875
22393,584245596
22394,577026826
22395,576918295
22396,564559381
22397,560991980
22398,538083721
22399,531198234
22400,529143440
22401,528470450
22402,523611717
22403,522206277
22404,15106705
22405,100013313172736
22406,100007911453640
22407,100009593344916
22408,100020562403699
22409,100011895540294
22410,100009361567179
22411,1841461939
22412,1021225642
22413,100010087570001
22414,100002549719426
22415,100010826260962
22416,100000182580933
22417,100001179387836
22418,100016130834161
22419,100033256657631
22420,100024784177957
22421,100007868943768
22422,100003477195723
22423,100003113299645
22424,100000747544367
22425,100000362037966
22426,100000285813900
22427,100000246739869
22428,100000233269431
22429,100000181562816
22430,100000152815481
22431,605863401
22432,602253652
22433,552264127
22434,100022120774389
22435,100001272473783
22436,100000050918926
22437,100000467624230
22438,100004103753317
22439,100010283040856
22440,100000634036149
22441,100003929834914
22442,100005954804664
22443,100000282033974
22444,100012387106181
22445,100000343650698
22446,100006861181031
22447,589001709
22448,100011467366650
22449,100036350895148
22450,100036267200650
22451,100036161593527
22452,100035195892819
22453,100034533186564
22454,100034115521492
22455,100030369724720
22456,100028354069246
22457,100027722890170
22458,100026239207968
22459,100022838645019
22460,100022571620694
22461,100021945244636
22462,100021306113662
22463,100019910981913
22464,100015907698390
22465,100015418449843
22466,100014493438439
22467,100013397709420
22468,100013371344020
22469,100013115023432
22470,100011790906062
22471,100011393961096
22472,100010990369240
22473,100010819172509
22474,100010388203311
22475,100010337582570
22476,100010167821332
22477,100009852407190
22478,100009371128838
22479,100009283773429
22480,100009122898292
22481,100008314599646
22482,100008279232320
22483,100008241218359
22484,100008229694216
22485,100008102491135
22486,100007541823930
22487,100006988023732
22488,100006827800248
22489,100006550505619
22490,100005967757447
22491,100005927072489
22492,100005877337020
22493,100005876190680
22494,100005845481636
22495,100005808492074
22496,100005675075695
22497,100005671711553
22498,100004728396210
22499,100004725393199
22500,100004380520727
22501,100004355313045
22502,100004284391112
22503,100004080690587
22504,100004028091924
22505,100003858665291
22506,100003780289211
22507,100003733532986
22508,100003671077846
22509,100003649063871
22510,100003642126135
22511,100003626295222
22512,100003519157410
22513,100003282270861
22514,100003224422780
22515,100003217754183
22516,100003212478768
22517,100003078745210
22518,100002823766957
22519,100002785234951
22520,100002738733529
22521,100002721078761
22522,100002685600924
22523,100002607954243
22524,100002597907843
22525,100002474008327
22526,100002425502579
22527,100002417707882
22528,100002300055844
22529,100002272513034
22530,100002233230736
22531,100002210003069
22532,100002190721580
22533,100002157643898
22534,100001962052246
22535,100001804443625
22536,100001741491599
22537,100001699800929
22538,100001438106394
22539,100001359662381
22540,100001311430739
22541,100001268466587
22542,100001058899545
22543,100000947296798
22544,100000935396537
22545,100000876743860
22546,100000853470315
22547,100000842020161
22548,100000834076244
22549,100000779220527
22550,100000679280841
22551,100000633872672
22552,100000586045540
22553,100000516776127
22554,100000457909663
22555,100000457612869
22556,100000434396293
22557,100000369622509
22558,100000365547769
22559,100000365126214
22560,100000353054746
22561,100000333318239
22562,100000315245019
22563,100000304931125
22564,100000285142796
22565,100000276161405
22566,100000272043947
22567,100000265773228
22568,100000261452377
22569,100000252399350
22570,100000236936265
22571,100000228878095
22572,100000219547671
22573,100000216099397
22574,100000214950368
22575,100000199523259
22576,100000185680001
22577,100000174889015
22578,100000171599328
22579,100000171007353
22580,100000170704036
22581,100000155239588
22582,100000145402954
22583,100000138538540
22584,100000128095957
22585,100000121844393
22586,100000096377418
22587,100000053574831
22588,100000037811578
22589,100000021568736
22590,100000015606843
22591,100000004481961
22592,1820621614
22593,1786617662
22594,1609467218
22595,1589657513
22596,1424478070
22597,1411826438
22598,1406728204
22599,1279377327
22600,1271444639
22601,1226954451
22602,1154610804
22603,1064523758
22604,1059135838
22605,803537563
22606,769987420
22607,728589777
22608,713399615
22609,697233166
22610,686971436
22611,670734570
22612,594776563
22613,587486469
22614,584188981
22615,583470283
22616,575221973
22617,534387556
22618,530619040
22619,516830939
22620,502898460
22621,100006147104164
22622,100000260127980
22623,100004936746026
22624,100012422111992
22625,100000382455260
22626,100000274645770
22627,100000185441448
22628,100000395989420
22629,100010954929963
22630,738106239
22631,100000166421972
22632,100000122610849
22633,100035870265820
22634,749852527
22635,100000157250922
22636,100033950542774
22637,100000618460944
22638,100003028662046
22639,1393521051
22640,100009095609346
22641,100003674932519
22642,100010457947648
22643,100016617727894
22644,100001363412836
22645,1155871910
22646,1670658768
22647,100004143363279
22648,100037208760673
22649,100037178856416
22650,100036730880003
22651,100036371610960
22652,100036138740377
22653,100036016150915
22654,100035684898918
22655,100034893751903
22656,100034795213577
22657,100034664871299
22658,100034558350166
22659,100034350520398
22660,100034166913406
22661,100033550787266
22662,100033014083758
22663,100032752397380
22664,100032090332967
22665,100031188451110
22666,100030537581754
22667,100029512566079
22668,100028978301807
22669,100028824981454
22670,100028743791356
22671,100028539513481
22672,100027737074238
22673,100027623383082
22674,100027607912376
22675,100027602293353
22676,100027563615037
22677,100027345798493
22678,100027285050770
22679,100027282500860
22680,100027239722383
22681,100026909791197
22682,100025345921168
22683,100025281587735
22684,100025202353996
22685,100025056110801
22686,100024842387642
22687,100024838473505
22688,100024600159456
22689,100024459120404
22690,100024108532059
22691,100024066165564
22692,100023564020512
22693,100023508589302
22694,100023466856751
22695,100023182211691
22696,100023030419549
22697,100022903113415
22698,100022540453124
22699,100022473586530
22700,100022435281681
22701,100022345625822
22702,100022325229262
22703,100022289502522
22704,100022167080733
22705,100022124808264
22706,100022123442891
22707,100021928600428
22708,100021711383484
22709,100021559472356
22710,100020444610932
22711,100019835710166
22712,100019248242938
22713,100017817498988
22714,100017665326993
22715,100017384224337
22716,100017255137248
22717,100017129970643
22718,100016812729634
22719,100016612323971
22720,100016127559705
22721,100016054090337
22722,100015467444239
22723,100015451006543
22724,100015356441711
22725,100015223841619
22726,100014956247226
22727,100014943128056
22728,100014863577704
22729,100014658911287
22730,100014628255330
22731,100014548513097
22732,100014435618269
22733,100014397906734
22734,100014227062002
22735,100013954216751
22736,100013858776501
22737,100013852418630
22738,100013781625073
22739,100013780206895
22740,100013777757187
22741,100013498006454
22742,100013466192517
22743,100013398104827
22744,100013371617707
22745,100013370286219
22746,100013257041887
22747,100013120303091
22748,100013078299723
22749,100013057546020
22750,100012922907626
22751,100012842317655
22752,100012823474680
22753,100012764945633
22754,100012727954463
22755,100012637653666
22756,100012624218575
22757,100012599418695
22758,100012595936635
22759,100012535484888
22760,100012459133144
22761,100012222030127
22762,100012199634842
22763,100012130956693
22764,100012091718254
22765,100012067277684
22766,100012052472409
22767,100012021618313
22768,100012007320772
22769,100011977516942
22770,100011872723157
22771,100011833514486
22772,100011543471960
22773,100011536800262
22774,100011509509724
22775,100011497360911
22776,100011391632293
22777,100011328925656
22778,100011265795724
22779,100011210288697
22780,100011143172296
22781,100011043275528
22782,100010998285276
22783,100010700018212
22784,100010685071618
22785,100010650977601
22786,100010560721899
22787,100010554033595
22788,100010388025314
22789,100010331865299
22790,100010326611463
22791,100010314428376
22792,100010281515299
22793,100010169852999
22794,100010161706772
22795,100010130749299
22796,100010084234135
22797,100010030715637
22798,100010011337118
22799,100009963334164
22800,100009947167613
22801,100009870215066
22802,100009800719057
22803,100009776590183
22804,100009763876808
22805,100009741079463
22806,100009556809032
22807,100009526581073
22808,100009526579527
22809,100009525265137
22810,100009469275697
22811,100009446655055
22812,100009373511322
22813,100009343440235
22814,100009329348604
22815,100009316509989
22816,100009302713189
22817,100009289615450
22818,100009274157810
22819,100009259011985
22820,100009249952416
22821,100009244240525
22822,100009235953311
22823,100009223372687
22824,100009162304592
22825,100009159289124
22826,100009131411177
22827,100009097076895
22828,100009091156657
22829,100008966434123
22830,100008760069016
22831,100008736520187
22832,100008639822649
22833,100008633615139
22834,100008623061207
22835,100008566115483
22836,100008534191022
22837,100008481398460
22838,100008472699340
22839,100008429023586
22840,100008413321722
22841,100008368607395
22842,100008366703434
22843,100008347025541
22844,100008325670494
22845,100008319092671
22846,100008314059478
22847,100008297944398
22848,100008285914667
22849,100008268572308
22850,100008248358234
22851,100008229281136
22852,100008154161046
22853,100008126797981
22854,100008032081680
22855,100007999681709
22856,100007971190180
22857,100007956879729
22858,100007950731223
22859,100007933441072
22860,100007886168777
22861,100007856987802
22862,100007793790164
22863,100007766821923
22864,100007750863188
22865,100007733167087
22866,100007705608135
22867,100007696389771
22868,100007636332949
22869,100007614782177
22870,100007608962780
22871,100007590945655
22872,100007577448593
22873,100007573093745
22874,100007546234410
22875,100007510054914
22876,100007493466080
22877,100007489158810
22878,100007452781086
22879,100007451384201
22880,100007450567820
22881,100007427761575
22882,100007408488322
22883,100007385490550
22884,100007349674514
22885,100007291144280
22886,100007273632305
22887,100007271509000
22888,100007156692893
22889,100007147060684
22890,100007132511895
22891,100007099834470
22892,100007082616107
22893,100007031701500
22894,100006982030933
22895,100006914111061
22896,100006893882756
22897,100006873458003
22898,100006854556034
22899,100006830348607
22900,100006813070814
22901,100006780155180
22902,100006757750999
22903,100006725765948
22904,100006724861007
22905,100006703995008
22906,100006681068736
22907,100006677021082
22908,100006674378968
22909,100006636165975
22910,100006619291308
22911,100006615692901
22912,100006580788047
22913,100006575461057
22914,100006551196473
22915,100006527940825
22916,100006502682060
22917,100006482513276
22918,100006481638172
22919,100006466064690
22920,100006466030170
22921,100006463293999
22922,100006452858507
22923,100006436731803
22924,100006436071855
22925,100006416372862
22926,100006383018133
22927,100006365193781
22928,100006358418334
22929,100006351278867
22930,100006345462170
22931,100006339582165
22932,100006339097697
22933,100006335802380
22934,100006315318023
22935,100006303574825
22936,100006302563786
22937,100006296042239
22938,100006285721376
22939,100006281416930
22940,100006231816331
22941,100006204972805
22942,100006196907544
22943,100006166384066
22944,100006057852118
22945,100006031745740
22946,100006018841347
22947,100005947564920
22948,100005907762396
22949,100005907428410
22950,100005890350699
22951,100005866117619
22952,100005845994682
22953,100005843984155
22954,100005818411633
22955,100005753080591
22956,100005750220622
22957,100005667520203
22958,100005655633339
22959,100005624953156
22960,100005590029623
22961,100005587562637
22962,100005556941699
22963,100005549950321
22964,100005539414916
22965,100005533726830
22966,100005527698247
22967,100005474343725
22968,100005446330228
22969,100005445011314
22970,100005428931506
22971,100005427847973
22972,100005345314259
22973,100005337725901
22974,100005320960649
22975,100005303323539
22976,100005298511819
22977,100005297978983
22978,100005286097157
22979,100005284003559
22980,100005283463134
22981,100005282626543
22982,100005266666858
22983,100005248662235
22984,100005241946671
22985,100005233480722
22986,100005215688399
22987,100005172610844
22988,100005086084777
22989,100005069620810
22990,100005061068845
22991,100005024163950
22992,100005018949948
22993,100005005320730
22994,100004982160070
22995,100004955345096
22996,100004920196361
22997,100004842518924
22998,100004829733195
22999,100004761245426
23000,100004754288548
23001,100004752282258
23002,100004742041207
23003,100004731522642
23004,100004730472408
23005,100004720420712
23006,100004675036485
23007,100004671693032
23008,100004668042156
23009,100004652796081
23010,100004630530727
23011,100004625821643
23012,100004621847727
23013,100004589895799
23014,100004558605715
23015,100004550467036
23016,100004542342990
23017,100004537299159
23018,100004533857940
23019,100004531690032
23020,100004477809999
23021,100004445928272
23022,100004425008105
23023,100004417031238
23024,100004399560687
23025,100004388610084
23026,100004377181889
23027,100004351028463
23028,100004336719795
23029,100004325100256
23030,100004294986612
23031,100004252085208
23032,100004229294363
23033,100004176197145
23034,100004172082005
23035,100004171424769
23036,100004165183777
23037,100004162899794
23038,100004149487965
23039,100004139148645
23040,100004097535153
23041,100004063001370
23042,100004062683549
23043,100004052089455
23044,100004044954606
23045,100004043785239
23046,100004037988351
23047,100003992106590
23048,100003981227467
23049,100003980271379
23050,100003945392974
23051,100003926821684
23052,100003892457235
23053,100003881741969
23054,100003871130709
23055,100003850057857
23056,100003845586531
23057,100003837826401
23058,100003823606639
23059,100003817338569
23060,100003804133577
23061,100003801789416
23062,100003767413096
23063,100003755973395
23064,100003731086207
23065,100003726102759
23066,100003724270533
23067,100003719112802
23068,100003709963374
23069,100003702288310
23070,100003696780986
23071,100003686378676
23072,100003679677192
23073,100003677093922
23074,100003669672194
23075,100003667598529
23076,100003654702266
23077,100003633358689
23078,100003631167334
23079,100003629864254
23080,100003599831739
23081,100003583214492
23082,100003557499937
23083,100003553640166
23084,100003541507851
23085,100003539512841
23086,100003520760710
23087,100003519422476
23088,100003517903909
23089,100003498547106
23090,100003492182470
23091,100003491292516
23092,100003476192336
23093,100003463342969
23094,100003463302520
23095,100003378781851
23096,100003367585384
23097,100003361321536
23098,100003337890840
23099,100003328079013
23100,100003314531257
23101,100003311901090
23102,100003285347399
23103,100003285315590
23104,100003285267642
23105,100003284535454
23106,100003279303436
23107,100003276698861
23108,100003271225097
23109,100003270451164
23110,100003260724540
23111,100003247321958
23112,100003207410490
23113,100003201746203
23114,100003201588548
23115,100003188616800
23116,100003188180040
23117,100003148430286
23118,100003138274387
23119,100003124988374
23120,100003112611456
23121,100003105461619
23122,100003091298629
23123,100003059884635
23124,100003049234918
23125,100003029014922
23126,100003011643673
23127,100002975925015
23128,100002957400226
23129,100002951232821
23130,100002946279074
23131,100002943467558
23132,100002938966741
23133,100002927212334
23134,100002924725074
23135,100002923332305
23136,100002923285116
23137,100002921385240
23138,100002911713020
23139,100002904288447
23140,100002903610680
23141,100002902060551
23142,100002890657068
23143,100002867460844
23144,100002864250819
23145,100002862080962
23146,100002856336630
23147,100002845639157
23148,100002829501736
23149,100002825154994
23150,100002817860465
23151,100002814439549
23152,100002801938924
23153,100002768799599
23154,100002768206411
23155,100002757824300
23156,100002746804297
23157,100002741480170
23158,100002722161128
23159,100002704312781
23160,100002683658097
23161,100002682003204
23162,100002678475176
23163,100002677012816
23164,100002673008959
